id,airline,flight,source,departure,stops,arrival,destination,class,duration,days_left,price
35905,Indigo,6.00E-208,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,7.83,45.0,4390
35906,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Business,6.0,30.0,42521
35907,Air_India,AI-543,Hyderabad,Morning,two_or_more,Early_Morning,Chennai,Economy,20.0,12.0,13339
35908,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,15.5,47.0,60978
35909,Indigo,0.00E+00,Hyderabad,Morning,one,Night,Mumbai,Economy,10.75,31.0,9052
35910,,I5-798,Delhi,Afternoon,,Evening,Hyderabad,Economy,6.58,46.0,2050
35911,Indigo,0.00E+00,Chennai,Morning,zero,Morning,Delhi,Economy,,25.0,3093
35912,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,30.0,59649
35913,Vistara,UK-832,Chennai,Early_Morning,two_or_more,Night,Bangalore,Economy,15.75,30.0,7172
35914,,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,11.25,34.0,8803
35915,AirAsia,I5-550,Delhi,,one,Morning,Chennai,Economy,15.75,43.0,1998
35916,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,22.92,37.0,6521
35917,Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Business,9.92,20.0,39610
35918,,UK-846,Bangalore,Morning,one,Night,Chennai,Business,14.58,26.0,44280
35919,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,32.0,6172
35920,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,24.33,,6067
35921,Air_India,AI-763,Kolkata,,one,Night,Bangalore,Business,13.08,29.0,60978
35922,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,,6450
35923,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Economy,8.25,16.0,8134
35924,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Business,8.33,43.0,48851
35925,,AI-840,Hyderabad,Night,one,Morning,Bangalore,Business,12.08,40.0,56590
35926,Vistara,UK-727,Delhi,Night,,Night,Kolkata,Business,2.25,20.0,27976
35927,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,19.17,4.0,12747
35928,,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,7.75,,6122
35929,Air_India,AI-539,Chennai,Evening,one,Morning,Hyderabad,Business,17.5,34.0,51345
35930,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Business,13.83,40.0,64285
35931,Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,7.0,6678
35932,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,15.08,7.0,45883
35933,Vistara,UK-651,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42,10.0,14553
35934,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,Economy,,31.0,2074
35935,Air_India,AI-9891,Hyderabad,Evening,two_or_more,Afternoon,Mumbai,Economy,18.67,30.0,8336
35936,Indigo,0.00E+00,Chennai,Afternoon,one,Night,Hyderabad,Economy,7.33,19.0,3491
35937,GO_FIRST,G8-312,Bangalore,Evening,one,Night,Delhi,Economy,5.58,7.0,7487
35938,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,12.42,2.0,62314
35939,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,13.5,15.0,56476
35940,Vistara,UK-774,Kolkata,Night,one,Night,Delhi,Economy,26.25,27.0,9353
35941,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,31.08,34.0,15842
35942,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Economy,15.92,29.0,6623
35943,Indigo,0.00E+00,Chennai,,one,Late_Night,Delhi,Economy,7.83,45.0,4671
35944,GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Delhi,Economy,14.67,24.0,6324
35945,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,16.83,23.0,7571
35946,Air_India,AI-766,Chennai,Morning,one,Afternoon,Mumbai,Economy,,47.0,4817
35947,Indigo,0.00E+00,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.58,29.0,3671
35948,AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,26.0,4499
35949,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,37.0,3501
35950,GO_FIRST,G8-125,Kolkata,Evening,one,Morning,Delhi,Economy,12.5,19.0,4549
35951,,AI-9720,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,26.75,8.0,11469
35952,Vistara,UK-878,Hyderabad,Afternoon,zero,Afternoon,Mumbai,Business,1.58,46.0,17794
35953,Air_India,AI-729,Kolkata,Morning,one,Night,Delhi,Economy,12.25,36.0,5093
35954,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,34.0,34472
35955,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,13.0,72065
35956,Vistara,UK-708,Kolkata,,one,Evening,Bangalore,Economy,22.42,29.0,8111
35957,GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.17,20.0,3916
35958,Indigo,0.00E+00,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,40.0,2738
35959,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.75,36.0,6544
35960,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,13.25,5.0,77131
35961,Indigo,0.00E+00,Chennai,Afternoon,one,Night,Kolkata,Economy,6.92,9.0,11437
35962,GO_FIRST,G8-325,Mumbai,Night,one,Morning,Delhi,Economy,11.33,40.0,6068
35963,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,16.67,5.0,6488
35964,Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Business,20.42,37.0,63277
35965,,UK-720,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,15.75,34.0,6075
35966,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Economy,19.5,3.0,16863
35967,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,13.08,35.0,6568
35968,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,6.83,18.0,51707
35969,Air_India,AI-713,Kolkata,Morning,one,Evening,Delhi,Business,8.25,19.0,45012
35970,Air_India,AI-430,Chennai,Morning,one,Morning,Bangalore,Business,23.0,12.0,60260
35971,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,14.0,11520
35972,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.67,32.0,32923
35973,,UK-823,Mumbai,Evening,one,Morning,Delhi,Business,,45.0,51372
35974,GO_FIRST,G8-322,Mumbai,Night,one,Morning,Hyderabad,Economy,12.25,29.0,3916
35975,Air_India,AI-698,Hyderabad,Night,zero,Night,Mumbai,Business,1.67,11.0,17738
35976,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Business,16.67,31.0,53209
35977,Indigo,0.00E+00,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,,30.0,1924
35978,,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,28.0,58282
35979,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,26.58,11.0,8064
35980,GO_FIRST,G8-320,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,,4028
35981,,I5-974,Hyderabad,Night,one,Late_Night,Delhi,Economy,,11.0,6131
35982,Indigo,0.00E+00,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,23.0,3671
35983,GO_FIRST,G8-320,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.5,17.0,5177
35984,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Business,13.08,48.0,44144
35985,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Business,,20.0,44144
35986,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,22.5,7.0,10593
35987,Air_India,AI-615,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.5,40.0,17548
35988,Indigo,6.00E-154,Mumbai,Late_Night,one,Morning,Kolkata,Economy,6.42,40.0,2835
35989,Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,2.0,44585
35990,GO_FIRST,G8-808,Bangalore,Morning,one,Night,Mumbai,Economy,9.33,20.0,6199
35991,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Economy,14.25,9.0,11497
35992,GO_FIRST,G8-426,Hyderabad,Night,zero,Late_Night,Delhi,Economy,2.33,31.0,2276
35993,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Business,30.08,4.0,44622
35994,Air_India,AI-501,Bangalore,Afternoon,,Evening,Mumbai,Economy,6.67,2.0,11703
35995,Air_India,AI-808,Bangalore,,one,Morning,Hyderabad,Business,13.5,34.0,56476
35996,Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,Business,2.75,9.0,32923
35997,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,5.0,51707
35998,AirAsia,I5-721,Delhi,Night,,Morning,Kolkata,Economy,12.25,12.0,5953
35999,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,14.17,44.0,65944
36000,GO_FIRST,G8-312,Bangalore,Evening,one,Late_Night,Chennai,Economy,7.42,26.0,3336
36001,,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,14.58,29.0,74970
36002,Vistara,UK-807,Delhi,,two_or_more,Morning,Chennai,Economy,15.17,38.0,9153
36003,,AI-537,Delhi,Evening,one,Morning,Kolkata,Economy,,3.0,12465
36004,Indigo,0.00E+00,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.33,29.0,6489
36005,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,5.0,11928
36006,AirAsia,I5-361,Chennai,Morning,one,Late_Night,Delhi,Economy,15.17,46.0,2477
36007,,6.00E-181,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.33,7.0,5955
36008,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,11.0,12150
36009,Vistara,UK-859,Delhi,Morning,one,Morning,Bangalore,Economy,22.42,28.0,3672
36010,,SG-390,Hyderabad,Night,zero,Night,Delhi,Economy,2.08,14.0,6133
36011,Indigo,0.00E+00,Delhi,Afternoon,one,Night,Bangalore,Economy,,15.0,8243
36012,Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,Economy,6.17,29.0,6476
36013,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,Business,21.17,16.0,54896
36014,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.67,41.0,6324
36015,Air_India,AI-516,Bangalore,Early_Morning,zero,Morning,Hyderabad,Business,1.25,25.0,12000
36016,Air_India,AI-766,Chennai,Early_Morning,one,Night,Hyderabad,Business,,29.0,39432
36017,,I5-336,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,17.0,2105
36018,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Economy,18.58,18.0,7235
36019,Vistara,UK-981,Delhi,Night,,Morning,Kolkata,Economy,12.0,,6578
36020,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,26.58,39.0,51707
36021,Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Business,25.5,13.0,57529
36022,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,9.5,38.0,4674
36023,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.25,23.0,7212
36024,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Business,13.08,,44144
36025,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.67,12.0,10058
36026,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.08,16.0,51058
36027,,G8-530,Delhi,Early_Morning,one,Night,Chennai,Economy,15.33,20.0,4896
36028,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.33,28.0,2350
36029,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.33,,41269
36030,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Economy,26.33,11.0,11675
36031,Vistara,UK-910,Mumbai,,one,Morning,Bangalore,Business,15.08,,62448
36032,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,,4979
36033,Air_India,AI-560,Delhi,Morning,one,Night,Bangalore,Economy,14.08,13.0,9840
36034,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Business,12.75,35.0,41101
36035,,G8-519,Kolkata,Evening,one,Early_Morning,Chennai,Economy,14.17,35.0,6985
36036,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,27.0,42457
36037,,UK-838,Chennai,Night,one,Morning,Hyderabad,Business,12.58,32.0,51457
36038,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,36.0,65832
36039,SpiceJet,SG-534,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.75,31.0,4500
36040,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.0,21.0,4111
36041,Indigo,0.00E+00,Mumbai,Early_Morning,one,Afternoon,Chennai,Economy,9.0,17.0,3781
36042,Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,29.0,6082
36043,GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.33,30.0,3916
36044,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Business,6.08,42.0,57992
36045,Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Economy,15.83,15.0,9121
36046,Indigo,0.00E+00,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.75,22.0,4452
36047,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,8.42,44.0,5820
36048,Indigo,6.00E-102,Hyderabad,,zero,Evening,Chennai,Economy,1.33,47.0,1788
36049,Indigo,0.00E+00,Hyderabad,Afternoon,one,Night,Delhi,Economy,8.75,,9073
36050,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,12.25,40.0,55502
36051,Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Business,13.0,47.0,40435
36052,GO_FIRST,G8-791,Bangalore,,zero,Night,Kolkata,Economy,2.33,19.0,3393
36053,AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Delhi,Economy,9.25,10.0,7353
36054,Indigo,0.00E+00,Kolkata,Night,one,Early_Morning,Bangalore,Economy,7.58,45.0,3465
36055,Air_India,AI-633,Mumbai,Early_Morning,two_or_more,Night,Hyderabad,Economy,17.83,31.0,6277
36056,Air_India,AI-803,Delhi,,one,Early_Morning,Hyderabad,Economy,25.67,23.0,5519
36057,GO_FIRST,G8-395,Bangalore,Morning,one,Evening,Kolkata,Economy,9.33,16.0,6186
36058,,0.00E+00,Bangalore,Afternoon,zero,Evening,Delhi,Economy,2.75,31.0,4500
36059,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Economy,25.17,26.0,6075
36060,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,10.5,32.0,57920
36061,Vistara,UK-802,Bangalore,Evening,one,Morning,Chennai,Economy,15.08,32.0,6791
36062,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.17,29.0,50271
36063,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.08,,3496
36064,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,11.83,45.0,6892
36065,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Business,2.83,14.0,32859
36066,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,,23.0,9034
36067,Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,26.17,32.0,4672
36068,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.25,37.0,6324
36069,Air_India,AI-9881,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.25,19.0,7551
36070,GO_FIRST,G8-385,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.58,37.0,2201
36071,,0.00E+00,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.33,32.0,2901
36072,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,9.0,17.0,5007
36073,Indigo,0.00E+00,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,7.0,7959
36074,,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,31.0,4381
36075,Air_India,AI-636,Delhi,Afternoon,one,Night,Kolkata,Economy,9.17,6.0,13410
36076,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,7.0,5955
36077,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Economy,14.08,37.0,5685
36078,Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.92,29.0,4502
36079,Indigo,0.00E+00,Chennai,Afternoon,one,Night,Mumbai,Economy,7.67,25.0,4027
36080,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Business,8.5,27.0,54684
36081,Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,,41.0,55983
36082,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.17,23.0,5588
36083,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Business,13.83,23.0,36565
36084,Indigo,0.00E+00,Hyderabad,,one,Evening,Mumbai,Economy,4.75,13.0,4506
36085,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,,41.0,57920
36086,Air_India,AI-525,Hyderabad,,zero,Morning,Kolkata,Economy,2.08,,2080
36087,,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.33,36.0,4359
36088,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,10.5,,6568
36089,,UK-970,Mumbai,Morning,one,Evening,Bangalore,Economy,10.08,15.0,11129
36090,Vistara,UK-874,Hyderabad,,one,Evening,Delhi,Business,11.25,39.0,47395
36091,,UK-859,Delhi,,one,Night,Mumbai,Economy,12.58,37.0,5227
36092,AirAsia,I5-1531,Chennai,,one,Late_Night,Delhi,Economy,5.33,21.0,2477
36093,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.67,20.0,10041
36094,Indigo,0.00E+00,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.67,18.0,3912
36095,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,,37.0,53152
36096,AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,3.67,48.0,2074
36097,Vistara,UK-863,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83,7.0,9566
36098,Indigo,0.00E+00,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.25,14.0,11981
36099,GO_FIRST,G8-345,Mumbai,Night,one,Morning,Hyderabad,Economy,10.83,23.0,3916
36100,GO_FIRST,G8-7560,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,10.33,14.0,13419
36101,Air_India,AI-539,Chennai,Evening,one,Afternoon,Kolkata,Economy,,21.0,5624
36102,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,18.0,8.0,53552
36103,Indigo,0.00E+00,Delhi,,one,Afternoon,Kolkata,Economy,5.5,26.0,5955
36104,Indigo,0.00E+00,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.75,22.0,3862
36105,Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Chennai,Business,23.17,11.0,55983
36106,Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,25.33,,13054
36107,Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,Business,16.75,46.0,49613
36108,Indigo,0.00E+00,Hyderabad,Evening,one,Late_Night,Delhi,Economy,6.33,48.0,3397
36109,AirAsia,I5-547,Kolkata,Evening,one,Morning,Bangalore,Economy,14.67,17.0,3862
36110,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Economy,,43.0,3988
36111,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Business,10.08,35.0,54608
36112,Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,Economy,22.17,11.0,13054
36113,Indigo,6.00E-131,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,4.25,40.0,3153
36114,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,24.0,5523
36115,AirAsia,I5-713,Delhi,Evening,two_or_more,Night,Bangalore,Economy,7.0,41.0,3090
36116,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Afternoon,Delhi,Economy,18.33,27.0,3014
36117,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,,15.0,17053
36118,Air_India,AI-9517,Bangalore,Evening,one,Night,Chennai,Economy,28.33,,5846
36119,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,21.5,24.0,50271
36120,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Business,6.67,39.0,50271
36121,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Business,11.08,,62524
36122,,UK-838,Chennai,Night,one,Evening,Kolkata,Economy,21.0,26.0,5937
36123,Vistara,UK-852,Bangalore,Morning,,Morning,Kolkata,Business,24.17,24.0,51817
36124,Vistara,UK-846,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.75,26.0,2150
36125,,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.75,,10503
36126,Vistara,UK-850,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,11.92,23.0,5322
36127,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Business,,,41113
36128,Vistara,UK-870,Hyderabad,Night,one,Night,Kolkata,Economy,26.17,9.0,11319
36129,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Business,25.17,48.0,49725
36130,,UK-970,Mumbai,Morning,one,Evening,Kolkata,Business,10.83,48.0,64285
36131,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Economy,22.42,39.0,7021
36132,AirAsia,I5-371,Kolkata,Early_Morning,zero,Morning,Chennai,Economy,2.33,3.0,8322
36133,AirAsia,I5-510,Kolkata,Early_Morning,one,Morning,Chennai,Economy,3.92,34.0,5465
36134,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,34.0,4071
36135,Vistara,UK-940,Mumbai,Evening,,Night,Delhi,Business,2.17,24.0,36700
36136,Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,16.42,11.0,9828
36137,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,Business,8.17,21.0,54608
36138,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.42,45.0,4961
36139,Indigo,0.00E+00,Bangalore,Morning,one,Evening,Kolkata,Economy,,40.0,3393
36140,SpiceJet,SG-4417,Mumbai,Evening,one,Night,Kolkata,Economy,24.25,13.0,7518
36141,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,13.5,41.0,60260
36142,,UK-986,Mumbai,Night,one,Night,Chennai,Economy,24.0,23.0,4249
36143,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,13.08,40.0,6568
36144,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,13.67,8.0,48233
36145,Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Economy,13.83,47.0,7709
36146,SpiceJet,SG-337,Kolkata,Morning,one,Morning,Delhi,Economy,25.42,39.0,5322
36147,Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,6.17,26.0,5960
36148,Air_India,AI-9517,Bangalore,Evening,one,Night,Mumbai,Economy,26.42,33.0,6191
36149,GO_FIRST,G8-2508,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,17.0,2339
36150,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,Business,15.5,30.0,69244
36151,,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Economy,28.0,44.0,3843
36152,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Kolkata,Economy,12.67,4.0,5954
36153,GO_FIRST,G8-319,Mumbai,Morning,one,Night,Kolkata,Economy,11.83,,7412
36154,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Business,12.58,19.0,42521
36155,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,6.17,29.0,4975
36156,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,15.67,35.0,51875
36157,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,18.0,5040
36158,,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,18.0,5584
36159,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.33,,7240
36160,Air_India,AI-766,Chennai,Morning,,Night,Delhi,Business,11.67,5.0,47585
36161,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.25,27.0,39321
36162,Vistara,UK-852,Bangalore,Morning,one,Night,Chennai,Business,13.58,48.0,44280
36163,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12.0,45.0,10243
36164,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,Business,16.5,38.0,41269
36165,Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Bangalore,Economy,,7.0,9105
36166,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,21.33,9.0,56588
36167,Indigo,0.00E+00,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.0,43.0,5009
36168,Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Economy,14.92,,6082
36169,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,25.92,27.0,4048
36170,Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Business,10.08,32.0,56702
36171,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Economy,24.92,16.0,12408
36172,AirAsia,I5-942,Mumbai,,two_or_more,Late_Night,Kolkata,Economy,12.5,24.0,2836
36173,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.33,29.0,5967
36174,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,Business,16.5,16.0,49613
36175,GO_FIRST,G8-327,Mumbai,,one,Night,Bangalore,Economy,13.42,12.0,5102
36176,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Economy,15.33,9.0,12643
36177,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Business,27.58,47.0,47441
36178,Indigo,0.00E+00,Hyderabad,Morning,zero,Afternoon,Bangalore,Economy,1.33,30.0,2353
